,RH_pct,u10_ms,N_frac,source,T_C,Rs_Wm2,u2,Rs_MJ,Ra_MJ,Rso_MJ,Rn_MJ,E_hourly_mm
2026-07-31 17:00:00,45.000000,2.300000,,datagouv,28.100000,208.333333,1.720287,0.750000,1.541499,1.158036,0.551586,0.184105
2026-07-31 18:00:00,46.000000,1.900000,,datagouv,27.300000,122.222222,1.421107,0.440000,0.725010,0.544656,0.208590,0.074092
2026-07-31 19:00:00,48.000000,3.400000,,datagouv,26.700000,52.777778,2.543034,0.190000,0.064866,0.048730,-0.086924,-0.015436
2026-07-31 20:00:00,58.000000,3.900000,,datagouv,24.000000,0.000000,2.917009,0.000000,0.000000,0.000000,-0.248224,-0.064433
2026-07-31 21:00:00,63.000000,3.300000,,datagouv,22.400000,0.000000,2.468239,0.000000,0.000000,0.000000,-0.244914,-0.063820
2026-07-31 22:00:00,60.000000,3.100000,,datagouv,21.900000,0.000000,2.318648,0.000000,0.000000,0.000000,-0.254261,-0.065698
2026-07-31 23:00:00,58.000000,1.700000,,datagouv,21.100000,0.000000,1.271517,0.000000,0.000000,0.000000,-0.262442,-0.068762
2026-08-01 00:00:00,53.000000,3.200000,,datagouv,20.700000,0.000000,2.393443,0.000000,0.000000,0.000000,-0.275343,-0.068936
2026-08-01 01:00:00,55.000000,2.500000,,datagouv,19.200000,0.000000,1.869878,0.000000,0.000000,0.000000,-0.276310,-0.068799
2026-08-01 02:00:00,54.000000,3.200000,,datagouv,18.700000,0.000000,2.393443,0.000000,0.000000,0.000000,-0.280043,-0.068028
2026-08-01 03:00:00,56.000000,2.800000,,datagouv,17.700000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.279122,-0.067405
2026-08-01 04:00:00,61.000000,2.100000,,datagouv,16.500000,0.000000,1.570697,0.000000,0.022289,0.016744,-0.013676,0.001701
2026-08-01 05:00:00,63.000000,1.900000,,datagouv,16.400000,0.000000,1.421107,0.000000,0.590045,0.443265,-0.013517,0.001249
2026-08-01 06:00:00,64.000000,3.200000,,datagouv,17.400000,63.888889,2.393443,0.230000,1.407972,1.057725,0.198342,0.058781
2026-08-01 07:00:00,63.000000,4.200000,,datagouv,18.900000,222.222222,3.141395,0.800000,2.202085,1.654294,0.656867,0.187174
2026-08-01 08:00:00,59.000000,3.400000,,datagouv,20.800000,358.333333,2.543034,1.290000,2.918265,2.192317,1.070578,0.310628
2026-08-01 09:00:00,53.000000,2.800000,,datagouv,23.200000,555.555556,2.094263,2.000000,3.507707,2.635130,1.661256,0.497407
2026-08-01 10:00:00,47.000000,3.500000,,datagouv,24.700000,700.000000,2.617829,2.520000,3.930240,2.952554,2.098201,0.643002
2026-08-01 11:00:00,41.000000,3.100000,,datagouv,26.300000,805.555556,2.318648,2.900000,4.157071,3.122958,2.409419,0.754253
2026-08-01 12:00:00,39.000000,3.700000,,datagouv,27.600000,866.666667,2.767419,3.120000,4.172740,3.134729,2.584727,0.824356
2026-08-01 13:00:00,38.000000,3.400000,,datagouv,28.600000,875.000000,2.543034,3.150000,3.976180,2.987065,2.611281,0.842955
2026-08-01 14:00:00,35.000000,2.800000,,datagouv,29.200000,825.000000,2.094263,2.970000,3.580786,2.690030,2.436546,0.792543
2026-08-01 15:00:00,34.000000,1.900000,,datagouv,29.500000,691.666667,1.421107,2.490000,3.013504,2.263864,1.992104,0.650682
2026-08-01 16:00:00,32.000000,3.700000,,datagouv,29.800000,536.111111,2.767419,1.930000,2.312992,1.737612,1.469598,0.489999
2026-08-01 17:00:00,35.000000,3.900000,,datagouv,28.800000,347.222222,2.917009,1.250000,1.526991,1.147136,0.852455,0.287439
2026-08-01 18:00:00,32.000000,3.700000,,datagouv,29.100000,227.777778,2.767419,0.820000,0.709063,0.532677,0.445697,0.158857
2026-08-01 19:00:00,29.000000,4.600000,,datagouv,27.200000,102.777778,3.440575,0.370000,0.058164,0.043695,0.013166,0.023168
2026-08-01 20:00:00,30.000000,3.700000,,datagouv,25.100000,0.000000,2.767419,0.000000,0.000000,0.000000,-0.328375,-0.083711
2026-08-01 21:00:00,29.000000,3.800000,,datagouv,24.100000,0.000000,2.842214,0.000000,0.000000,0.000000,-0.333982,-0.083783
2026-08-01 22:00:00,30.000000,3.300000,,datagouv,23.000000,0.000000,2.468239,0.000000,0.000000,0.000000,-0.332360,-0.083438
2026-08-01 23:00:00,31.000000,3.800000,,datagouv,22.100000,0.000000,2.842214,0.000000,0.000000,0.000000,-0.330505,-0.080802
2026-08-02 00:00:00,33.000000,4.000000,,datagouv,21.800000,0.000000,2.991804,0.000000,0.000000,0.000000,-0.324768,-0.078751
2026-08-02 01:00:00,37.000000,4.200000,,datagouv,21.300000,0.000000,3.141395,0.000000,0.000000,0.000000,-0.314027,-0.075518
2026-08-02 02:00:00,41.000000,4.200000,,datagouv,19.900000,0.000000,3.141395,0.000000,0.000000,0.000000,-0.306416,-0.072552
2026-08-02 03:00:00,48.000000,4.400000,,datagouv,19.200000,0.000000,3.290985,0.000000,0.000000,0.000000,-0.291520,-0.068742
2026-08-02 04:00:00,53.000000,4.400000,,datagouv,18.600000,0.000000,3.290985,0.000000,0.018699,0.014047,-0.014122,0.006249
2026-08-02 05:00:00,57.000000,4.500000,,datagouv,18.300000,0.000000,3.365780,0.000000,0.575260,0.432159,-0.013763,0.005570
2026-08-02 06:00:00,55.000000,5.000000,,datagouv,19.500000,61.111111,3.739755,0.220000,1.394641,1.047710,0.188637,0.062845
2026-08-02 07:00:00,48.000000,6.400000,,datagouv,22.000000,216.666667,4.786887,0.780000,2.190102,1.645292,0.635633,0.199079
2026-08-02 08:00:00,43.000000,3.800000,,datagouv,24.600000,383.333333,2.842214,1.380000,2.907433,2.184180,1.125394,0.351124
2026-08-02 09:00:00,39.000000,3.800000,,datagouv,26.800000,555.555556,2.842214,2.000000,3.497750,2.627650,1.642916,0.523812
2026-08-02 10:00:00,36.000000,4.000000,,datagouv,29.100000,700.000000,2.991804,2.520000,3.920823,2.945479,2.083133,0.681529
2026-08-02 11:00:00,33.000000,4.100000,,datagouv,31.800000,786.111111,3.066599,2.830000,4.147822,3.116009,2.347219,0.791401
2026-08-02 12:00:00,31.000000,2.900000,,datagouv,32.700000,844.444444,2.169058,3.040000,4.163275,3.127619,2.510128,0.850382
2026-08-02 13:00:00,30.000000,1.900000,,datagouv,33.400000,847.222222,1.421107,3.050000,3.966130,2.979516,2.506335,0.852582
2026-08-02 14:00:00,27.000000,4.000000,,datagouv,34.100000,800.000000,2.991804,2.880000,3.569823,2.681794,2.336861,0.808596
2026-08-02 15:00:00,24.000000,1.500000,,datagouv,35.400000,727.777778,1.121927,2.620000,3.001360,2.254742,2.085281,0.725480
2026-08-02 16:00:00,23.000000,1.600000,,datagouv,35.400000,538.888889,1.196722,1.940000,2.299482,1.727463,1.453269,0.510127
2026-08-02 17:00:00,23.000000,2.500000,,datagouv,35.000000,427.777778,1.869878,1.540000,1.512020,1.135890,1.083730,0.385456
2026-08-02 18:00:00,24.000000,1.200000,,datagouv,35.100000,250.000000,0.897541,0.900000,0.692640,0.520339,0.501644,0.183048
2026-08-02 19:00:00,34.000000,4.400000,,datagouv,30.700000,97.222222,3.290985,0.350000,0.051667,0.038814,0.028638,0.027712
2026-08-02 20:00:00,38.000000,2.800000,,datagouv,28.800000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.285795,-0.078126
2026-08-02 21:00:00,44.000000,1.700000,,datagouv,26.900000,0.000000,1.271517,0.000000,0.000000,0.000000,-0.273526,-0.076102
2026-08-02 22:00:00,49.000000,2.000000,,datagouv,24.900000,0.000000,1.495902,0.000000,0.000000,0.000000,-0.267809,-0.072589
2026-08-02 23:00:00,51.000000,2.100000,,datagouv,24.000000,0.000000,1.570697,0.000000,0.000000,0.000000,-0.266498,-0.071423
2026-08-03 00:00:00,53.000000,2.800000,,datagouv,23.100000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.265414,-0.069336
2026-08-03 01:00:00,61.000000,1.200000,,datagouv,20.000000,0.000000,0.897541,0.000000,0.000000,0.000000,-0.260740,-0.068043
2026-08-03 02:00:00,59.000000,1.900000,,datagouv,20.400000,0.000000,1.421107,0.000000,0.000000,0.000000,-0.263257,-0.068049
2026-08-03 03:00:00,62.000000,2.300000,,datagouv,20.200000,0.000000,1.720287,0.000000,0.000000,0.000000,-0.257805,-0.066222
2026-08-03 04:00:00,64.000000,2.100000,,datagouv,19.900000,0.000000,1.570697,0.000000,0.015393,0.011564,-0.012753,0.001765
2026-08-03 05:00:00,68.000000,1.700000,,datagouv,19.100000,0.000000,1.271517,0.000000,0.560292,0.420914,-0.012545,0.000784
2026-08-03 06:00:00,72.000000,2.300000,,datagouv,20.800000,63.888889,1.720287,0.230000,1.381141,1.037568,0.199869,0.060918
2026-08-03 07:00:00,69.000000,2.900000,,datagouv,22.200000,136.111111,2.169058,0.490000,2.177953,1.636166,0.438158,0.132534
2026-08-03 08:00:00,63.000000,4.000000,,datagouv,23.000000,150.000000,2.991804,0.540000,2.896429,2.175913,0.484718,0.150478
2026-08-03 09:00:00,70.000000,2.600000,,datagouv,21.900000,38.888889,1.944673,0.140000,3.487604,2.620027,0.117177,0.038911
2026-08-03 10:00:00,85.000000,1.600000,,datagouv,20.700000,36.111111,1.196722,0.130000,3.911191,2.938243,0.109064,0.032793
2026-08-03 11:00:00,84.000000,2.300000,,datagouv,21.800000,186.111111,1.720287,0.670000,4.138323,3.108874,0.606145,0.176909
2026-08-03 12:00:00,74.000000,5.700000,,datagouv,23.600000,455.555556,4.263321,1.640000,4.153522,3.120292,1.432206,0.431488
2026-08-03 13:00:00,69.000000,3.000000,,datagouv,23.800000,261.111111,2.243853,0.940000,3.955752,2.971719,0.847629,0.257717
2026-08-03 14:00:00,70.000000,1.800000,,datagouv,23.700000,155.555556,1.346312,0.560000,3.558491,2.673281,0.504135,0.154005
2026-08-03 15:00:00,63.000000,2.900000,,datagouv,25.400000,361.111111,2.169058,1.300000,2.988811,2.245314,1.098013,0.341171
2026-08-03 16:00:00,56.000000,3.900000,,datagouv,27.000000,536.111111,2.917009,1.930000,2.285535,1.716985,1.539825,0.489321
2026-08-03 17:00:00,57.000000,1.400000,,datagouv,28.000000,413.888889,1.047132,1.490000,1.496590,1.124298,1.144769,0.367002
2026-08-03 18:00:00,58.000000,1.700000,,datagouv,27.000000,180.555556,1.271517,0.650000,0.675741,0.507644,0.368032,0.121047
2026-08-03 19:00:00,59.000000,2.600000,,datagouv,26.100000,94.444444,1.944673,0.340000,0.045405,0.034110,0.079712,0.032204
2026-08-03 20:00:00,68.000000,2.900000,,datagouv,23.900000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.224587,-0.060703
2026-08-03 21:00:00,74.000000,4.300000,,datagouv,22.300000,0.000000,3.216190,0.000000,0.000000,0.000000,-0.221661,-0.058260
2026-08-03 22:00:00,75.000000,3.700000,,datagouv,21.400000,0.000000,2.767419,0.000000,0.000000,0.000000,-0.225213,-0.059171
2026-08-03 23:00:00,75.000000,1.400000,,datagouv,21.200000,0.000000,1.047132,0.000000,0.000000,0.000000,-0.226416,-0.061233
2026-08-04 00:00:00,80.000000,1.300000,,datagouv,20.400000,0.000000,0.972336,0.000000,0.000000,0.000000,-0.221720,-0.059781
2026-08-04 01:00:00,83.000000,2.200000,,datagouv,20.400000,0.000000,1.645492,0.000000,0.000000,0.000000,-0.216256,-0.058117
2026-08-04 02:00:00,85.000000,2.600000,,datagouv,20.400000,0.000000,1.944673,0.000000,0.000000,0.000000,-0.212668,-0.057219
2026-08-04 03:00:00,90.000000,3.700000,,datagouv,19.200000,0.000000,2.767419,0.000000,0.000000,0.000000,-0.211772,-0.056211
2026-08-04 04:00:00,93.000000,3.500000,,datagouv,18.100000,0.000000,2.617829,0.000000,0.012381,0.009301,-0.010690,-0.001587
2026-08-04 05:00:00,95.000000,1.900000,,datagouv,17.600000,0.000000,1.421107,0.000000,0.545144,0.409534,-0.010689,-0.002182
2026-08-04 06:00:00,96.000000,1.300000,,datagouv,18.000000,25.000000,0.972336,0.090000,1.367473,1.027301,0.072308,0.019873
2026-08-04 07:00:00,93.000000,2.300000,,datagouv,18.700000,80.555556,1.720287,0.290000,2.165640,1.626915,0.256295,0.070781
2026-08-04 08:00:00,79.000000,1.000000,,datagouv,21.200000,269.444444,0.747951,0.970000,2.885251,2.167516,0.836831,0.240671
2026-08-04 09:00:00,67.000000,1.900000,,datagouv,23.400000,505.555556,1.421107,1.820000,3.477266,2.612261,1.538538,0.459134
2026-08-04 10:00:00,60.000000,3.200000,,datagouv,24.800000,666.666667,2.393443,2.400000,3.901340,2.930843,2.027794,0.619493
2026-08-04 11:00:00,54.000000,3.500000,,datagouv,27.100000,638.888889,2.617829,2.300000,4.128573,3.101549,1.959042,0.620271
2026-08-04 12:00:00,48.000000,4.400000,,datagouv,27.900000,736.111111,3.290985,2.650000,4.143479,3.112747,2.234138,0.716561
2026-08-04 13:00:00,51.000000,5.200000,,datagouv,27.600000,786.111111,3.889346,2.830000,3.945043,2.963674,2.371469,0.757506
2026-08-04 14:00:00,50.000000,5.200000,,datagouv,27.900000,672.222222,3.889346,2.420000,3.546788,2.664489,2.008647,0.646637
2026-08-04 15:00:00,51.000000,5.900000,,datagouv,27.800000,613.888889,4.412911,2.210000,2.975854,2.235581,1.791043,0.578453
2026-08-04 16:00:00,50.000000,6.300000,,datagouv,27.500000,569.444444,4.712092,2.050000,2.271150,1.706178,1.635060,0.528443
2026-08-04 17:00:00,52.000000,6.600000,,datagouv,26.800000,319.444444,4.936477,1.150000,1.480699,1.112360,0.809106,0.267270
2026-08-04 18:00:00,56.000000,5.400000,,datagouv,26.100000,216.666667,4.038936,0.780000,0.658370,0.494594,0.476167,0.159095
2026-08-04 19:00:00,65.000000,5.400000,,datagouv,24.100000,61.111111,4.038936,0.220000,0.039410,0.029607,-0.028000,0.001454
2026-08-04 20:00:00,69.000000,4.900000,,datagouv,22.800000,0.000000,3.664960,0.000000,0.000000,0.000000,-0.229240,-0.059115
2026-08-04 21:00:00,76.000000,3.800000,,datagouv,21.700000,0.000000,2.842214,0.000000,0.000000,0.000000,-0.221373,-0.058486
2026-08-04 22:00:00,84.000000,3.000000,,datagouv,20.800000,0.000000,2.243853,0.000000,0.000000,0.000000,-0.211871,-0.057013
2026-08-04 23:00:00,87.000000,2.300000,,datagouv,19.500000,0.000000,1.720287,0.000000,0.000000,0.000000,-0.214896,-0.057373
2026-08-05 00:00:00,89.000000,1.300000,,datagouv,19.000000,0.000000,0.972336,0.000000,0.000000,0.000000,-0.214658,-0.057430
2026-08-05 01:00:00,92.000000,0.900000,,datagouv,18.400000,0.000000,0.673156,0.000000,0.000000,0.000000,-0.213531,-0.056927
2026-08-05 02:00:00,94.000000,1.800000,,datagouv,18.000000,0.000000,1.346312,0.000000,0.000000,0.000000,-0.212878,-0.056353
2026-08-05 03:00:00,93.000000,2.500000,,datagouv,19.100000,0.000000,1.869878,0.000000,0.000000,0.000000,-0.207535,-0.055796
2026-08-05 04:00:00,95.000000,2.000000,,datagouv,18.600000,0.000000,1.495902,0.000000,0.009674,0.007268,-0.010380,-0.002120
2026-08-05 05:00:00,97.000000,2.200000,,datagouv,19.000000,0.000000,1.645492,0.000000,0.529821,0.398023,-0.010092,-0.002319
2026-08-05 06:00:00,97.000000,2.100000,,datagouv,19.100000,47.222222,1.570697,0.170000,1.353642,1.016910,0.146342,0.040554
2026-08-05 07:00:00,86.000000,2.700000,,datagouv,20.700000,216.666667,2.019468,0.780000,2.153164,1.617543,0.654721,0.187169
2026-08-05 08:00:00,69.000000,4.200000,,datagouv,22.300000,355.555556,3.141395,1.280000,2.873901,2.158990,1.073007,0.318233
2026-08-05 09:00:00,59.000000,4.400000,,datagouv,23.900000,527.777778,3.290985,1.900000,3.466736,2.604351,1.591651,0.483376
2026-08-05 10:00:00,51.000000,5.500000,,datagouv,25.100000,488.888889,4.113731,1.760000,3.891269,2.923277,1.498351,0.467876
2026-08-05 11:00:00,41.000000,5.900000,,datagouv,26.000000,688.888889,4.412911,2.480000,4.118568,3.094033,2.071193,0.653493
2026-08-05 12:00:00,36.000000,5.000000,,datagouv,27.200000,847.222222,3.739755,3.050000,4.133143,3.104982,2.513122,0.801543
2026-08-05 13:00:00,38.000000,6.100000,,datagouv,27.300000,891.666667,4.562502,3.210000,3.934001,2.955379,2.660829,0.850742
2026-08-05 14:00:00,35.000000,6.500000,,datagouv,27.000000,838.888889,4.861682,3.020000,3.534713,2.655417,2.473922,0.791172
2026-08-05 15:00:00,36.000000,6.300000,,datagouv,26.800000,744.444444,4.712092,2.680000,2.962489,2.225541,2.164067,0.692131
2026-08-05 16:00:00,39.000000,6.500000,,datagouv,26.500000,608.333333,4.861682,2.190000,2.256327,1.695043,1.722702,0.552459
2026-08-05 17:00:00,41.000000,6.400000,,datagouv,25.500000,444.444444,4.786887,1.600000,1.464350,1.100078,1.182581,0.379321
2026-08-05 18:00:00,47.000000,6.700000,,datagouv,24.400000,266.666667,5.011272,0.960000,0.640529,0.481191,0.607398,0.199437
2026-08-05 19:00:00,56.000000,6.000000,,datagouv,22.500000,97.222222,4.487706,0.350000,0.033715,0.025328,0.061244,0.030619
2026-08-05 20:00:00,59.000000,4.900000,,datagouv,21.100000,0.000000,3.664960,0.000000,0.000000,0.000000,-0.260224,-0.063912
2026-08-05 21:00:00,58.000000,4.600000,,datagouv,20.200000,0.000000,3.440575,0.000000,0.000000,0.000000,-0.266221,-0.064817
2026-08-05 22:00:00,66.000000,4.100000,,datagouv,19.200000,0.000000,3.066599,0.000000,0.000000,0.000000,-0.254248,-0.062750
2026-08-05 23:00:00,70.000000,2.400000,,datagouv,18.100000,0.000000,1.795083,0.000000,0.000000,0.000000,-0.251684,-0.063185
2026-08-06 00:00:00,73.000000,2.800000,,datagouv,17.400000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.249535,-0.061879
2026-08-06 01:00:00,77.000000,2.000000,,datagouv,16.500000,0.000000,1.495902,0.000000,0.000000,0.000000,-0.246907,-0.061250
2026-08-06 02:00:00,81.000000,2.200000,,datagouv,15.600000,0.000000,1.645492,0.000000,0.000000,0.000000,-0.244667,-0.059935
2026-08-06 03:00:00,86.000000,1.100000,,datagouv,14.300000,0.000000,0.822746,0.000000,0.000000,0.000000,-0.243062,-0.058914
2026-08-06 04:00:00,93.000000,0.000000,,datagouv,12.200000,0.000000,0.000000,0.000000,0.007282,0.005471,-0.012127,-0.002411
2026-08-06 05:00:00,94.000000,1.300000,,datagouv,11.000000,0.000000,0.972336,0.000000,0.514328,0.386384,-0.012287,-0.002246
2026-08-06 06:00:00,89.000000,1.000000,,datagouv,14.400000,75.000000,0.747951,0.270000,1.339650,1.006399,0.236468,0.059859
2026-08-06 07:00:00,65.000000,2.000000,,datagouv,17.900000,208.333333,1.495902,0.750000,2.140527,1.608049,0.616875,0.170054
2026-08-06 08:00:00,53.000000,4.200000,,datagouv,20.400000,405.555556,3.141395,1.460000,2.862379,2.150333,1.186566,0.343368
2026-08-06 09:00:00,47.000000,4.600000,,datagouv,22.400000,552.777778,3.440575,1.990000,3.456014,2.596296,1.636491,0.488186
2026-08-06 10:00:00,45.000000,3.900000,,datagouv,23.400000,697.222222,2.917009,2.510000,3.880976,2.915544,2.077318,0.625372
2026-08-06 11:00:00,42.000000,3.200000,,datagouv,24.500000,802.777778,2.393443,2.890000,4.108306,3.086323,2.393587,0.730185
2026-08-06 12:00:00,39.000000,3.700000,,datagouv,25.400000,861.111111,2.767419,3.100000,4.122510,3.096994,2.555717,0.790950
2026-08-06 13:00:00,37.000000,3.500000,,datagouv,26.200000,872.222222,2.617829,3.140000,3.922621,2.946830,2.588648,0.810091
2026-08-06 14:00:00,33.000000,3.100000,,datagouv,26.700000,794.444444,2.318648,2.860000,3.522262,2.646064,2.318249,0.731859
2026-08-06 15:00:00,32.000000,2.800000,,datagouv,27.400000,725.000000,2.094263,2.610000,2.948715,2.215193,2.086610,0.665819
2026-08-06 16:00:00,30.000000,2.500000,,datagouv,27.600000,594.444444,1.869878,2.140000,2.241068,1.683580,1.646776,0.529354
2026-08-06 17:00:00,31.000000,3.400000,,datagouv,27.400000,427.777778,2.543034,1.540000,1.447544,1.087453,1.098237,0.358690
2026-08-06 18:00:00,34.000000,4.000000,,datagouv,26.400000,250.000000,2.991804,0.900000,0.622222,0.467438,0.517814,0.175643
2026-08-06 19:00:00,35.000000,3.300000,,datagouv,24.900000,88.888889,2.468239,0.320000,0.028350,0.021298,-0.016827,0.008509
2026-08-06 20:00:00,39.000000,3.000000,,datagouv,23.100000,0.000000,2.243853,0.000000,0.000000,0.000000,-0.303757,-0.077604
2026-08-06 21:00:00,40.000000,3.200000,,datagouv,22.000000,0.000000,2.393443,0.000000,0.000000,0.000000,-0.303945,-0.076152
2026-08-06 22:00:00,39.000000,2.700000,,datagouv,20.800000,0.000000,2.019468,0.000000,0.000000,0.000000,-0.309618,-0.077127
2026-08-06 23:00:00,40.000000,2.500000,,datagouv,19.800000,0.000000,1.869878,0.000000,0.000000,0.000000,-0.309150,-0.076255
2026-08-07 00:00:00,46.000000,3.700000,,datagouv,19.100000,0.000000,2.767419,0.000000,0.000000,0.000000,-0.296318,-0.070697
2026-08-07 01:00:00,50.000000,5.200000,,datagouv,18.400000,0.000000,3.889346,0.000000,0.000000,0.000000,-0.289319,-0.066355
2026-08-07 02:00:00,53.000000,5.000000,,datagouv,17.500000,0.000000,3.739755,0.000000,0.000000,0.000000,-0.285589,-0.065251
2026-08-07 03:00:00,53.000000,5.500000,,datagouv,17.100000,0.000000,4.113731,0.000000,0.000000,0.000000,-0.286646,-0.064327
2026-08-07 04:00:00,55.000000,5.000000,,datagouv,16.500000,0.000000,3.739755,0.000000,0.005214,0.003917,-0.014220,0.006217
2026-08-07 05:00:00,57.000000,6.000000,,datagouv,16.000000,0.000000,4.487706,0.000000,0.498669,0.374620,-0.014102,0.006963
2026-08-07 06:00:00,55.000000,5.500000,,datagouv,16.800000,55.555556,4.113731,0.200000,1.325501,0.995769,0.169820,0.055163
2026-08-07 07:00:00,50.000000,7.500000,,datagouv,18.400000,213.888889,5.609633,0.770000,2.127729,1.598435,0.621511,0.183615
2026-08-07 08:00:00,44.000000,5.600000,,datagouv,20.700000,388.888889,4.188526,1.400000,2.850684,2.141548,1.129889,0.333771
2026-08-07 09:00:00,40.000000,4.800000,,datagouv,22.900000,558.333333,3.590165,2.010000,3.445096,2.588094,1.638680,0.494953
2026-08-07 10:00:00,35.000000,4.600000,,datagouv,25.100000,705.555556,3.440575,2.540000,3.870459,2.907643,2.079181,0.646252
2026-08-07 11:00:00,32.000000,5.100000,,datagouv,26.600000,811.111111,3.814550,2.920000,4.097783,3.078419,2.391383,0.758781
2026-08-07 12:00:00,29.000000,4.400000,,datagouv,28.000000,866.666667,3.290985,3.120000,4.111578,3.088782,2.545353,0.820551
2026-08-07 13:00:00,25.000000,4.200000,,datagouv,28.800000,875.000000,3.141395,3.150000,3.910903,2.938027,2.557110,0.833170
2026-08-07 14:00:00,24.000000,4.200000,,datagouv,29.500000,827.777778,3.141395,2.980000,3.509434,2.636428,2.397488,0.789429
2026-08-07 15:00:00,21.000000,3.400000,,datagouv,29.900000,738.888889,2.543034,2.660000,2.934531,2.204537,2.088362,0.691851
2026-08-07 16:00:00,21.000000,2.700000,,datagouv,30.000000,605.555556,2.019468,2.180000,2.225371,1.671788,1.646941,0.547978
2026-08-07 17:00:00,20.000000,3.600000,,datagouv,30.000000,441.666667,2.692624,1.590000,1.430284,1.074486,1.098645,0.374083
2026-08-07 18:00:00,22.000000,3.800000,,datagouv,29.100000,255.555556,2.842214,0.920000,0.603452,0.453337,0.491387,0.176185
2026-08-07 19:00:00,24.000000,3.300000,,datagouv,27.400000,86.111111,2.468239,0.310000,0.023349,0.017541,-0.063184,-0.003024
2026-08-07 20:00:00,28.000000,3.100000,,datagouv,25.100000,0.000000,2.318648,0.000000,0.000000,0.000000,-0.335879,-0.087104
2026-08-07 21:00:00,31.000000,2.900000,,datagouv,23.300000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.328479,-0.083828
2026-08-07 22:00:00,34.000000,3.100000,,datagouv,22.200000,0.000000,2.318648,0.000000,0.000000,0.000000,-0.320979,-0.080384
2026-08-07 23:00:00,35.000000,3.500000,,datagouv,21.500000,0.000000,2.617829,0.000000,0.000000,0.000000,-0.319354,-0.078359
2026-08-08 00:00:00,31.000000,4.900000,,datagouv,21.700000,0.000000,3.664960,0.000000,0.000000,0.000000,-0.331098,-0.077918
2026-08-08 01:00:00,30.000000,4.200000,,datagouv,21.100000,0.000000,3.141395,0.000000,0.000000,0.000000,-0.334984,-0.079682
2026-08-08 02:00:00,32.000000,3.900000,,datagouv,20.100000,0.000000,2.917009,0.000000,0.000000,0.000000,-0.330186,-0.078149
2026-08-08 03:00:00,34.000000,4.400000,,datagouv,19.300000,0.000000,3.290985,0.000000,0.000000,0.000000,-0.325598,-0.075182
2026-08-08 04:00:00,37.000000,4.500000,,datagouv,19.000000,0.000000,3.365780,0.000000,0.003479,0.002613,-0.015909,0.009502
2026-08-08 05:00:00,39.000000,4.300000,,datagouv,18.500000,0.000000,3.216190,0.000000,0.482849,0.362735,-0.015700,0.008608
2026-08-08 06:00:00,38.000000,5.100000,,datagouv,19.400000,38.888889,3.814550,0.140000,1.311196,0.985023,0.113051,0.046128
2026-08-08 07:00:00,34.000000,4.500000,,datagouv,22.000000,200.000000,3.365780,0.720000,2.114773,1.588702,0.578259,0.182485
2026-08-08 08:00:00,30.000000,2.800000,,datagouv,24.900000,372.222222,2.094263,1.340000,2.838816,2.132632,1.068973,0.336089
2026-08-08 09:00:00,27.000000,2.700000,,datagouv,27.300000,538.888889,2.019468,1.940000,3.433983,2.579746,1.561711,0.501824
2026-08-08 10:00:00,24.000000,2.300000,,datagouv,30.000000,677.777778,1.720287,2.440000,3.859715,2.899572,1.975260,0.652117
2026-08-08 11:00:00,22.000000,2.000000,,datagouv,31.500000,777.777778,1.495902,2.800000,4.086999,3.070317,2.267660,0.758896
2026-08-08 12:00:00,22.000000,1.900000,,datagouv,32.900000,827.777778,1.421107,2.980000,4.100345,3.080343,2.410612,0.817759
2026-08-08 13:00:00,22.000000,2.500000,,datagouv,33.600000,830.555556,1.869878,2.990000,3.898844,2.928968,2.406666,0.824350
2026-08-08 14:00:00,21.000000,2.200000,,datagouv,34.100000,786.111111,1.645492,2.830000,3.496228,2.626507,2.254686,0.776438
2026-08-08 15:00:00,21.000000,1.200000,,datagouv,35.200000,700.000000,0.897541,2.520000,2.919936,2.193572,1.972944,0.685296
2026-08-08 16:00:00,21.000000,1.800000,,datagouv,34.300000,436.111111,1.346312,1.570000,2.209239,1.659668,1.121492,0.393609
2026-08-08 17:00:00,22.000000,2.900000,,datagouv,33.900000,227.777778,2.169058,0.820000,1.412571,1.061180,0.516504,0.191838
2026-08-08 18:00:00,24.000000,2.000000,,datagouv,33.200000,88.888889,1.495902,0.320000,0.584223,0.438892,0.082869,0.042098
2026-08-08 19:00:00,25.000000,1.300000,,datagouv,32.100000,52.777778,0.972336,0.190000,0.018743,0.014081,-0.156796,-0.040055
2026-08-08 20:00:00,30.000000,2.400000,,datagouv,30.100000,0.000000,1.795083,0.000000,0.000000,0.000000,-0.313770,-0.087715
2026-08-08 21:00:00,33.000000,2.400000,,datagouv,28.500000,0.000000,1.795083,0.000000,0.000000,0.000000,-0.306791,-0.084532
2026-08-08 22:00:00,36.000000,2.600000,,datagouv,27.100000,0.000000,1.944673,0.000000,0.000000,0.000000,-0.300426,-0.081222
2026-08-08 23:00:00,36.000000,2.400000,,datagouv,27.000000,0.000000,1.795083,0.000000,0.000000,0.000000,-0.300799,-0.081721
